Order Number,Order Date,Item Name,Quantity,Product Price,Total products
9921,14/06/2018 19:23,Lamb Tikka Balti,1,10.95,8
9917,14/06/2018 18:12,Chicken Tikka Biryani,1,10.95,4
9915,13/06/2018 20:44,Chicken Tikka Biryani,1,10.95,9
9874,10/06/2018 17:39,Persian Lamb Biryani,1,10.95,18
9867,09/06/2018 20:07,Chicken Tikka Biryani,1,10.95,9
9861,09/06/2018 19:12,Chicken Tikka Biryani,1,10.95,7
9859,09/06/2018 18:23,Chicken Tikka Biryani,1,10.95,9
9849,09/06/2018 13:46,Lamb Tikka Biryani,1,10.95,3
9829,07/06/2018 18:58,Persian Chicken Biryani,1,10.95,4
9827,07/06/2018 18:24,Chicken Tikka Biryani,1,10.95,4
9733,31/05/2018 18:23,Chicken Tikka Balti,1,10.95,10
9715,29/05/2018 19:42,Paneer Tikka Balti,2,10.95,1
9699,28/05/2018 18:40,Chicken Tikka Balti,1,10.95,4
9681,26/05/2018 20:47,Chicken Tikka Biryani,1,10.95,7
9675,26/05/2018 19:35,Chicken Tikka Biryani,1,10.95,8
9662,26/05/2018 17:10,Prawn Balti,1,10.95,5
9654,25/05/2018 20:42,Lamb Tikka Balti,1,10.95,4
9629,24/05/2018 18:34,Chicken Tikka Biryani,1,10.95,4
9627,23/05/2018 20:34,Chicken Tikka Biryani,1,10.95,3
9617,22/05/2018 17:50,Chicken Tikka Biryani,1,10.95,4
9617,22/05/2018 17:50,Lamb Tikka Biryani,1,10.95,4
9576,18/05/2018 19:20,Chicken Tikka Balti,1,10.95,5
9564,17/05/2018 18:29,Chicken Tikka Biryani,1,10.95,5
9538,13/05/2018 18:41,Chicken Tikka Biryani,1,10.95,3
9515,12/05/2018 20:49,Paneer Tikka Balti,2,10.95,4
9476,11/05/2018 18:40,Chicken Tikka Biryani,1,10.95,9
9462,10/05/2018 19:21,Chicken Tikka Balti,1,10.95,3
9460,10/05/2018 18:31,Chicken Tikka Biryani,1,10.95,5
9448,08/05/2018 18:01,Chicken Tikka Biryani,1,10.95,9
9413,05/05/2018 13:01,Paneer Tikka Balti,1,10.95,27
9413,05/05/2018 13:01,Chicken Tikka Balti,1,10.95,27
9413,05/05/2018 13:01,Lamb Tikka Balti,1,10.95,27
9413,05/05/2018 13:01,Prawn Balti,1,10.95,27
9413,05/05/2018 13:01,Chicken Tikka Biryani,1,10.95,27
9413,05/05/2018 13:01,Lamb Tikka Biryani,1,10.95,27
9413,05/05/2018 13:01,Persian Chicken Biryani,1,10.95,27
9413,05/05/2018 13:01,Persian Lamb Biryani,1,10.95,27
9413,05/05/2018 13:01,Prawn Biryani,1,10.95,27
9339,23/04/2018 18:21,Prawn Balti,1,10.95,16
9338,23/04/2018 17:53,Paneer Tikka Balti,1,10.95,6
9329,22/04/2018 22:29,Persian Chicken Biryani,1,10.95,2
9329,22/04/2018 22:29,Lamb Tikka Balti,1,10.95,2
9323,22/04/2018 19:35,Chicken Tikka Balti,1,10.95,5
9311,21/04/2018 21:43,Lamb Tikka Balti,1,10.95,4
9295,21/04/2018 18:53,Lamb Tikka Biryani,1,10.95,3
9283,20/04/2018 20:03,Prawn Biryani,1,10.95,4
9278,20/04/2018 19:14,Lamb Tikka Biryani,2,10.95,9
9278,20/04/2018 19:14,Persian Chicken Biryani,1,10.95,9
9278,20/04/2018 19:14,Prawn Biryani,2,10.95,9
9258,19/04/2018 19:21,Chicken Tikka Biryani,1,10.95,8
9244,18/04/2018 18:37,Chicken Tikka Balti,1,10.95,4
9240,17/04/2018 20:51,Lamb Tikka Balti,1,10.95,3
9238,17/04/2018 19:10,Chicken Tikka Biryani,1,10.95,3
9232,16/04/2018 22:23,Persian Lamb Biryani,1,10.95,2
9181,13/04/2018 19:20,Chicken Tikka Biryani,1,10.95,8
9178,13/04/2018 19:06,Paneer Tikka Balti,1,10.95,5
9169,13/04/2018 18:08,Chicken Tikka Balti,1,10.95,10
9155,10/04/2018 20:22,Chicken Tikka Balti,1,10.95,5
9152,10/04/2018 18:47,Lamb Tikka Biryani,1,10.95,3
9119,07/04/2018 19:26,Chicken Tikka Balti,1,10.95,5
9086,05/04/2018 19:45,Lamb Tikka Biryani,1,10.95,2
9086,05/04/2018 19:45,Chicken Tikka Biryani,1,10.95,2
9083,05/04/2018 18:46,Chicken Tikka Biryani,1,10.95,7
9075,03/04/2018 21:08,Lamb Tikka Balti,1,10.95,7
9062,02/04/2018 17:21,Chicken Tikka Balti,1,10.95,3
9044,31/03/2018 19:39,Chicken Tikka Balti,1,10.95,3
9032,31/03/2018 16:43,Chicken Tikka Biryani,1,10.95,3
9011,29/03/2018 19:41,Chicken Tikka Biryani,1,10.95,7
9004,29/03/2018 16:23,Chicken Tikka Biryani,1,10.95,6
9000,28/03/2018 20:34,Persian Lamb Biryani,2,10.95,5
8993,28/03/2018 19:09,Chicken Tikka Biryani,1,10.95,2
8988,27/03/2018 21:41,Chicken Tikka Biryani,1,10.95,3
8986,27/03/2018 19:51,Persian Chicken Biryani,1,10.95,2
8966,24/03/2018 18:53,Chicken Tikka Biryani,1,10.95,6
8925,20/03/2018 20:46,Chicken Tikka Biryani,1,10.95,3
8920,19/03/2018 21:15,Chicken Tikka Balti,1,10.95,3
8916,19/03/2018 19:11,Persian Lamb Biryani,1,10.95,6
8894,17/03/2018 19:58,Chicken Tikka Balti,1,10.95,12
8882,17/03/2018 18:14,Chicken Tikka Balti,1,10.95,3
8880,17/03/2018 17:57,Persian Lamb Biryani,1,10.95,5
8870,16/03/2018 19:50,Chicken Tikka Biryani,1,10.95,4
8866,16/03/2018 18:53,Chicken Tikka Biryani,1,10.95,11
8863,16/03/2018 18:19,Chicken Tikka Balti,1,10.95,4
8859,16/03/2018 17:42,Persian Lamb Biryani,1,10.95,4
8858,16/03/2018 17:39,Paneer Tikka Balti,1,10.95,5
8846,14/03/2018 18:52,Chicken Tikka Biryani,1,10.95,7
8834,13/03/2018 17:19,Prawn Balti,1,10.95,3
8799,10/03/2018 22:43,Chicken Tikka Biryani,1,10.95,3
8777,09/03/2018 18:20,Chicken Tikka Balti,1,10.95,4
8743,04/03/2018 18:28,Chicken Tikka Biryani,1,10.95,5
8742,04/03/2018 18:24,Chicken Tikka Biryani,1,10.95,5
8741,04/03/2018 17:13,Chicken Tikka Biryani,1,10.95,3
8706,02/03/2018 19:21,Persian Lamb Biryani,1,10.95,2
8692,02/03/2018 18:13,Chicken Tikka Balti,1,10.95,7
8684,01/03/2018 21:19,Lamb Tikka Biryani,1,10.95,4
8659,27/02/2018 11:42,Chicken Tikka Biryani,2,10.95,5
8652,26/02/2018 18:51,Chicken Tikka Balti,1,10.95,7
8643,25/02/2018 17:05,Paneer Tikka Balti,1,10.95,4
8642,25/02/2018 16:46,Chicken Tikka Balti,1,10.95,10
8606,23/02/2018 22:07,Chicken Tikka Biryani,1,10.95,3
8603,23/02/2018 19:55,Chicken Tikka Biryani,1,10.95,16
8601,23/02/2018 19:21,Persian Lamb Biryani,1,10.95,5
8598,23/02/2018 19:11,Chicken Tikka Balti,1,10.95,3
8596,23/02/2018 18:59,Chicken Tikka Balti,1,10.95,3
8594,23/02/2018 18:07,Chicken Tikka Balti,1,10.95,5
8592,23/02/2018 17:14,Persian Lamb Biryani,1,10.95,11
8588,22/02/2018 18:46,Chicken Tikka Biryani,1,10.95,4
8522,14/02/2018 20:28,Chicken Tikka Balti,1,10.95,4
8513,14/02/2018 18:44,Chicken Tikka Biryani,1,10.95,4
8499,13/02/2018 19:21,Chicken Tikka Biryani,1,10.95,2
8498,13/02/2018 19:19,Chicken Tikka Biryani,1,10.95,2
8488,11/02/2018 19:19,Chicken Tikka Biryani,1,10.95,3
8479,10/02/2018 22:41,Lamb Tikka Biryani,1,10.95,3
8479,10/02/2018 22:41,Chicken Tikka Biryani,1,10.95,3
8471,10/02/2018 19:36,Chicken Tikka Balti,1,10.95,11
8469,10/02/2018 18:24,Chicken Tikka Biryani,1,10.95,5
8455,09/02/2018 18:11,Chicken Tikka Balti,1,10.95,3
8451,09/02/2018 11:57,Prawn Biryani,2,10.95,7
8446,08/02/2018 18:20,Chicken Tikka Biryani,1,10.95,4
8446,08/02/2018 18:20,Paneer Tikka Balti,1,10.95,4
8433,05/02/2018 20:23,Lamb Tikka Biryani,1,10.95,4
8426,04/02/2018 20:32,Chicken Tikka Biryani,1,10.95,2
8416,03/02/2018 21:27,Prawn Balti,1,10.95,5
8369,01/02/2018 18:45,Chicken Tikka Biryani,1,10.95,4
8368,01/02/2018 18:41,Paneer Tikka Balti,1,10.95,4
8355,29/01/2018 19:45,Chicken Tikka Biryani,1,10.95,6
8354,29/01/2018 19:44,Chicken Tikka Biryani,1,10.95,7
8338,28/01/2018 15:53,Chicken Tikka Balti,1,10.95,3
8338,28/01/2018 15:53,Lamb Tikka Biryani,1,10.95,3
8337,28/01/2018 15:08,Lamb Tikka Biryani,1,10.95,3
8331,27/01/2018 19:30,Lamb Tikka Biryani,1,10.95,2
8324,27/01/2018 18:20,Lamb Tikka Balti,1,10.95,4
8323,27/01/2018 17:51,Lamb Tikka Biryani,1,10.95,11
8314,26/01/2018 19:25,Chicken Tikka Biryani,1,10.95,7
8305,26/01/2018 17:56,Chicken Tikka Balti,1,10.95,5
8305,26/01/2018 17:56,Paneer Tikka Balti,1,10.95,5
8246,20/01/2018 18:39,Chicken Tikka Biryani,1,10.95,4
8243,20/01/2018 18:01,Chicken Tikka Balti,1,10.95,7
8239,20/01/2018 17:11,Persian Chicken Biryani,1,10.95,6
8238,20/01/2018 13:07,Prawn Biryani,1,10.95,2
8234,19/01/2018 20:44,Chicken Tikka Biryani,1,10.95,3
8211,18/01/2018 18:21,Chicken Tikka Biryani,1,10.95,4
8209,18/01/2018 18:02,Chicken Tikka Balti,1,10.95,3
8204,18/01/2018 13:33,Lamb Tikka Biryani,1,10.95,3
8201,17/01/2018 18:38,Persian Lamb Biryani,1,10.95,4
8197,16/01/2018 17:37,Chicken Tikka Balti,1,10.95,8
8188,14/01/2018 17:25,Chicken Tikka Biryani,1,10.95,8
8174,13/01/2018 18:41,Lamb Tikka Biryani,1,10.95,9
8160,12/01/2018 19:47,Prawn Biryani,1,10.95,6
8143,11/01/2018 18:50,Chicken Tikka Balti,1,10.95,3
8138,11/01/2018 13:16,Chicken Tikka Balti,1,10.95,3
8130,10/01/2018 19:28,Chicken Tikka Balti,1,10.95,6
8108,07/01/2018 17:34,Paneer Tikka Balti,1,10.95,6
8091,06/01/2018 18:59,Chicken Tikka Balti,1,10.95,4
8078,05/01/2018 19:28,Chicken Tikka Biryani,1,10.95,5
8075,05/01/2018 19:19,Chicken Tikka Balti,1,10.95,3
8073,05/01/2018 19:16,Paneer Tikka Balti,1,10.95,4
8069,05/01/2018 18:29,Chicken Tikka Biryani,1,10.95,18
8052,04/01/2018 20:12,Lamb Tikka Balti,1,10.95,5
8042,02/01/2018 21:56,Lamb Tikka Biryani,1,10.95,2
8039,02/01/2018 20:23,Lamb Tikka Biryani,1,10.95,6
8009,31/12/2017 20:31,Lamb Tikka Biryani,1,10.95,5
7980,30/12/2017 17:52,Chicken Tikka Biryani,1,10.95,10
7965,29/12/2017 18:02,Chicken Tikka Biryani,1,10.95,10
7960,29/12/2017 17:31,Chicken Tikka Biryani,1,10.95,7
7952,28/12/2017 18:39,Paneer Tikka Balti,3,10.95,4
7914,24/12/2017 16:59,Lamb Tikka Biryani,1,10.95,2
7913,24/12/2017 12:54,Persian Lamb Biryani,1,10.95,8
7910,23/12/2017 19:58,Chicken Tikka Biryani,1,10.95,8
7908,23/12/2017 18:27,Chicken Tikka Biryani,1,10.95,6
7901,23/12/2017 15:03,Chicken Tikka Balti,1,10.95,3
7900,22/12/2017 22:43,Lamb Tikka Balti,1,10.95,3
7892,22/12/2017 19:23,Chicken Tikka Biryani,1,10.95,7
7869,21/12/2017 17:09,Lamb Tikka Biryani,1,10.95,6
7868,21/12/2017 17:06,Lamb Tikka Biryani,1,10.95,6
7867,21/12/2017 13:55,Chicken Tikka Biryani,1,10.95,2
7866,21/12/2017 13:42,Chicken Tikka Biryani,1,10.95,2
7860,20/12/2017 18:04,Lamb Tikka Biryani,1,10.95,3
7839,18/12/2017 18:34,Chicken Tikka Biryani,1,10.95,7
7835,18/12/2017 12:51,Chicken Tikka Balti,1,10.95,3
7824,17/12/2017 18:06,Chicken Tikka Balti,1,10.95,7
7821,17/12/2017 18:03,Chicken Tikka Balti,1,10.95,4
7819,17/12/2017 17:55,Lamb Tikka Balti,1,10.95,4
7809,16/12/2017 20:24,Persian Chicken Biryani,1,10.95,5
7801,16/12/2017 18:45,Chicken Tikka Biryani,1,10.95,8
7796,16/12/2017 17:43,Chicken Tikka Balti,1,10.95,8
7779,15/12/2017 17:21,Chicken Tikka Biryani,1,10.95,6
7772,14/12/2017 18:58,Paneer Tikka Balti,1,10.95,6
7769,13/12/2017 19:24,Lamb Tikka Biryani,1,10.95,11
7750,12/12/2017 12:49,Chicken Tikka Biryani,2,10.95,2
7747,11/12/2017 19:10,Chicken Tikka Balti,1,10.95,3
7718,09/12/2017 18:54,Chicken Tikka Biryani,1,10.95,9
7714,09/12/2017 18:26,Chicken Tikka Balti,1,10.95,8
7693,08/12/2017 19:13,Chicken Tikka Biryani,1,10.95,3
7689,08/12/2017 18:56,Lamb Tikka Biryani,1,10.95,9
7664,07/12/2017 12:06,Chicken Tikka Biryani,1,10.95,2
7658,06/12/2017 19:27,Prawn Balti,1,10.95,5
7648,04/12/2017 21:10,Chicken Tikka Balti,1,10.95,7
7631,03/12/2017 18:41,Chicken Tikka Biryani,1,10.95,4
7613,02/12/2017 20:04,Chicken Tikka Balti,1,10.95,7
7607,02/12/2017 18:17,Lamb Tikka Biryani,1,10.95,9
7593,01/12/2017 19:42,Chicken Tikka Balti,1,10.95,9
7588,01/12/2017 12:43,Prawn Biryani,2,10.95,8
7588,01/12/2017 12:43,Chicken Tikka Balti,1,10.95,8
7583,30/11/2017 18:17,Chicken Tikka Biryani,1,10.95,4
7575,29/11/2017 18:46,Lamb Tikka Biryani,1,10.95,2
7574,29/11/2017 18:44,Lamb Tikka Biryani,1,10.95,3
7559,27/11/2017 13:37,Chicken Tikka Balti,1,10.95,5
7546,25/11/2017 21:06,Chicken Tikka Biryani,1,10.95,12
7527,25/11/2017 17:38,Chicken Tikka Biryani,1,10.95,7
7514,24/11/2017 19:41,Prawn Biryani,1,10.95,9
7472,20/11/2017 20:01,Chicken Tikka Biryani,1,10.95,8
7463,19/11/2017 18:43,Chicken Tikka Biryani,1,10.95,6
7458,19/11/2017 13:08,Chicken Tikka Biryani,1,10.95,5
7453,18/11/2017 19:24,Prawn Balti,1,10.95,5
7449,18/11/2017 18:26,Chicken Tikka Biryani,1,10.95,5
7435,18/11/2017 17:16,Persian Chicken Biryani,1,10.95,6
7423,17/11/2017 19:31,Lamb Tikka Biryani,1,10.95,3
7417,17/11/2017 17:00,Chicken Tikka Biryani,2,10.95,6
7414,17/11/2017 16:09,Paneer Tikka Balti,1,10.95,7
7411,17/11/2017 11:43,Prawn Biryani,1,10.95,9
7392,14/11/2017 18:22,Prawn Biryani,1,10.95,4
7383,13/11/2017 18:17,Chicken Tikka Balti,1,10.95,6
7381,13/11/2017 17:57,Lamb Tikka Biryani,2,10.95,1
7366,11/11/2017 19:00,Chicken Tikka Biryani,1,10.95,3
7345,10/11/2017 19:42,Lamb Tikka Biryani,1,10.95,7
7333,10/11/2017 14:53,Paneer Tikka Balti,1,10.95,4
7314,06/11/2017 17:27,Paneer Tikka Balti,1,10.95,4
7305,05/11/2017 18:38,Chicken Tikka Biryani,2,10.95,3
7287,04/11/2017 18:09,Chicken Tikka Biryani,1,10.95,7
7277,03/11/2017 19:23,Chicken Tikka Balti,1,10.95,5
7268,03/11/2017 18:19,Lamb Tikka Biryani,1,10.95,6
7261,02/11/2017 17:59,Chicken Tikka Biryani,1,10.95,4
7259,02/11/2017 12:15,Lamb Tikka Biryani,1,10.95,7
7259,02/11/2017 12:15,Prawn Biryani,1,10.95,7
7257,01/11/2017 20:43,Lamb Tikka Biryani,1,10.95,2
7234,30/10/2017 17:20,Lamb Tikka Balti,1,10.95,7
7232,30/10/2017 10:01,Chicken Tikka Biryani,2,10.95,5
7228,29/10/2017 18:03,Chicken Tikka Biryani,1,10.95,2
7227,29/10/2017 17:50,Chicken Tikka Balti,1,10.95,5
7226,29/10/2017 17:11,Chicken Tikka Biryani,1,10.95,7
7225,29/10/2017 17:01,Prawn Biryani,1,10.95,7
7222,28/10/2017 20:22,Lamb Tikka Biryani,1,10.95,2
7207,27/10/2017 20:51,Chicken Tikka Biryani,1,10.95,3
7207,27/10/2017 20:51,Persian Chicken Biryani,1,10.95,3
7167,23/10/2017 20:59,Chicken Tikka Balti,1,10.95,9
7166,23/10/2017 19:36,Lamb Tikka Balti,1,10.95,9
7165,23/10/2017 19:08,Chicken Tikka Biryani,1,10.95,8
7145,21/10/2017 17:38,Chicken Tikka Balti,1,10.95,10
7137,20/10/2017 19:18,Lamb Tikka Biryani,1,10.95,2
7131,20/10/2017 18:10,Chicken Tikka Biryani,1,10.95,9
7130,20/10/2017 18:03,Chicken Tikka Biryani,1,10.95,7
7102,15/10/2017 18:07,Chicken Tikka Biryani,1,10.95,4
7096,14/10/2017 19:44,Chicken Tikka Biryani,2,10.95,12
7096,14/10/2017 19:44,Prawn Biryani,1,10.95,12
7096,14/10/2017 19:44,Persian Lamb Biryani,1,10.95,12
7086,14/10/2017 18:42,Persian Chicken Biryani,1,10.95,5
7086,14/10/2017 18:42,Chicken Tikka Balti,1,10.95,5
7081,14/10/2017 18:13,Chicken Tikka Biryani,1,10.95,3
7059,13/10/2017 19:18,Chicken Tikka Balti,1,10.95,7
7059,13/10/2017 19:18,Paneer Tikka Balti,1,10.95,7
7055,13/10/2017 18:54,Chicken Tikka Biryani,1,10.95,5
7041,12/10/2017 13:16,Chicken Tikka Biryani,2,10.95,14
7041,12/10/2017 13:16,Prawn Biryani,1,10.95,14
7040,11/10/2017 22:24,Persian Chicken Biryani,1,10.95,6
7024,10/10/2017 19:04,Paneer Tikka Balti,1,10.95,4
7017,09/10/2017 19:40,Chicken Tikka Biryani,1,10.95,1
7016,09/10/2017 19:30,Paneer Tikka Balti,1,10.95,4
7002,08/10/2017 18:45,Persian Lamb Biryani,1,10.95,3
7001,08/10/2017 18:41,Chicken Tikka Biryani,1,10.95,4
6997,08/10/2017 17:53,Chicken Tikka Biryani,1,10.95,6
6994,08/10/2017 16:51,Lamb Tikka Balti,1,10.95,5
6994,08/10/2017 16:51,Chicken Tikka Biryani,1,10.95,5
6981,07/10/2017 18:18,Chicken Tikka Biryani,1,10.95,3
6969,06/10/2017 18:15,Chicken Tikka Biryani,1,10.95,6
6962,06/10/2017 11:53,Prawn Biryani,1,10.95,10
6962,06/10/2017 11:53,Persian Chicken Biryani,1,10.95,10
6949,04/10/2017 18:27,Chicken Tikka Biryani,1,10.95,9
6944,03/10/2017 18:57,Chicken Tikka Biryani,1,10.95,5
6929,01/10/2017 19:41,Prawn Biryani,1,10.95,4
6928,01/10/2017 19:26,Prawn Biryani,1,10.95,4
6926,01/10/2017 19:09,Prawn Biryani,1,10.95,4
6925,01/10/2017 19:00,Prawn Biryani,2,10.95,4
6924,01/10/2017 18:56,Prawn Biryani,2,10.95,3
6923,01/10/2017 18:43,Prawn Biryani,2,10.95,4
6922,01/10/2017 17:44,Paneer Tikka Balti,1,10.95,11
6895,29/09/2017 19:00,Lamb Tikka Balti,1,10.95,10
6891,29/09/2017 18:27,Chicken Tikka Biryani,1,10.95,5
6865,27/09/2017 11:12,Chicken Tikka Balti,1,10.95,21
6858,26/09/2017 19:16,Prawn Biryani,1,10.95,6
6851,25/09/2017 18:54,Chicken Tikka Balti,1,10.95,3
6821,23/09/2017 18:20,Chicken Tikka Balti,1,10.95,11
6799,22/09/2017 17:44,Persian Chicken Biryani,1,10.95,11
6797,21/09/2017 20:37,Paneer Tikka Balti,1,10.95,4
6796,21/09/2017 20:33,Paneer Tikka Balti,1,10.95,4
6795,21/09/2017 20:32,Chicken Tikka Balti,1,10.95,8
6794,21/09/2017 20:32,Paneer Tikka Balti,1,10.95,4
6789,21/09/2017 16:13,Prawn Biryani,1,10.95,4
6788,20/09/2017 20:11,Chicken Tikka Biryani,1,10.95,5
6767,17/09/2017 20:13,Chicken Tikka Balti,1,10.95,3
6757,16/09/2017 20:17,Chicken Tikka Biryani,1,10.95,4
6748,16/09/2017 18:20,Lamb Tikka Biryani,1,10.95,4
6747,16/09/2017 18:17,Chicken Tikka Biryani,1,10.95,9
6717,15/09/2017 15:41,Paneer Tikka Balti,1,10.95,4
6705,13/09/2017 18:15,Chicken Tikka Balti,1,10.95,5
6672,09/09/2017 18:25,Chicken Tikka Biryani,1,10.95,8
6638,07/09/2017 13:35,Prawn Balti,1,10.95,4
6616,03/09/2017 19:37,Chicken Tikka Biryani,1,10.95,3
6605,03/09/2017 13:40,Lamb Tikka Balti,1,10.95,5
6596,02/09/2017 18:59,Chicken Tikka Balti,1,10.95,2
6596,02/09/2017 18:59,Persian Chicken Biryani,1,10.95,2
6595,02/09/2017 18:49,Chicken Tikka Biryani,2,10.95,4
6589,01/09/2017 21:05,Chicken Tikka Balti,1,10.95,5
6562,30/08/2017 19:16,Chicken Tikka Biryani,1,10.95,4
6549,29/08/2017 18:53,Chicken Tikka Biryani,1,10.95,8
6524,27/08/2017 18:15,Lamb Tikka Biryani,1,10.95,8
6493,25/08/2017 18:11,Chicken Tikka Balti,1,10.95,2
6493,25/08/2017 18:11,Persian Chicken Biryani,1,10.95,2
6483,24/08/2017 19:09,Chicken Tikka Biryani,1,10.95,7
6457,21/08/2017 17:29,Prawn Biryani,1,10.95,5
6456,21/08/2017 16:56,Prawn Biryani,1,10.95,5
6374,14/08/2017 19:03,Chicken Tikka Balti,1,10.95,9
6367,13/08/2017 19:39,Chicken Tikka Biryani,1,10.95,1
6364,13/08/2017 19:03,Chicken Tikka Balti,1,10.95,2
6364,13/08/2017 19:03,Persian Chicken Biryani,1,10.95,2
6358,12/08/2017 19:11,Chicken Tikka Biryani,1,10.95,3
6357,12/08/2017 19:10,Persian Chicken Biryani,1,10.95,4
6340,11/08/2017 18:48,Chicken Tikka Balti,1,10.95,5
6327,09/08/2017 20:09,Persian Chicken Biryani,1,10.95,8
6323,09/08/2017 13:12,Persian Lamb Biryani,1,10.95,3
6320,08/08/2017 19:36,Lamb Tikka Biryani,1,10.95,4
6320,08/08/2017 19:36,Chicken Tikka Biryani,1,10.95,4
6290,05/08/2017 19:51,Lamb Tikka Balti,1,10.95,7
6264,04/08/2017 11:32,Prawn Biryani,2,10.95,8
6260,03/08/2017 18:53,Persian Chicken Biryani,1,10.95,2
6260,03/08/2017 18:53,Chicken Tikka Balti,1,10.95,2
6252,02/08/2017 18:57,Paneer Tikka Balti,1,10.95,2
6251,02/08/2017 18:53,Paneer Tikka Balti,1,10.95,2
6223,29/07/2017 20:16,Chicken Tikka Balti,1,10.95,4
6217,29/07/2017 19:06,Chicken Tikka Biryani,1,10.95,6
6217,29/07/2017 19:06,Persian Chicken Biryani,1,10.95,6
6216,29/07/2017 19:03,Persian Chicken Biryani,1,10.95,6
6213,29/07/2017 18:14,Chicken Tikka Biryani,1,10.95,4
6211,29/07/2017 17:37,Chicken Tikka Balti,1,10.95,4
6205,28/07/2017 21:29,Lamb Tikka Biryani,1,10.95,3
6201,28/07/2017 19:23,Chicken Tikka Balti,1,10.95,6
6199,28/07/2017 19:02,Chicken Tikka Biryani,1,10.95,8
6175,26/07/2017 18:36,Chicken Tikka Biryani,1,10.95,9
6170,25/07/2017 18:48,Chicken Tikka Balti,1,10.95,9
6170,25/07/2017 18:48,Lamb Tikka Balti,1,10.95,9
6148,22/07/2017 20:19,Chicken Tikka Biryani,1,10.95,5
6146,22/07/2017 19:45,Chicken Tikka Balti,1,10.95,12
6139,22/07/2017 18:21,Persian Chicken Biryani,1,10.95,5
6117,20/07/2017 21:21,Chicken Tikka Biryani,1,10.95,5
6115,20/07/2017 20:06,Chicken Tikka Balti,1,10.95,3
6114,20/07/2017 19:53,Chicken Tikka Biryani,1,10.95,3
6105,19/07/2017 18:36,Chicken Tikka Biryani,1,10.95,5
6094,18/07/2017 18:14,Chicken Tikka Biryani,1,10.95,5
6087,17/07/2017 20:28,Lamb Tikka Balti,1,10.95,5
6084,17/07/2017 18:30,Chicken Tikka Biryani,1,10.95,8
6079,16/07/2017 21:53,Chicken Tikka Biryani,1,10.95,3
6047,14/07/2017 20:27,Lamb Tikka Biryani,1,10.95,2
6035,14/07/2017 18:18,Chicken Tikka Biryani,1,10.95,4
6032,14/07/2017 17:53,Chicken Tikka Balti,1,10.95,2
6032,14/07/2017 17:53,Persian Chicken Biryani,1,10.95,2
6027,13/07/2017 20:40,Chicken Tikka Biryani,1,10.95,3
6025,13/07/2017 19:41,Persian Lamb Biryani,1,10.95,11
6024,13/07/2017 19:00,Chicken Tikka Biryani,1,10.95,7
6015,12/07/2017 17:49,Chicken Tikka Biryani,1,10.95,6
6014,12/07/2017 16:50,Paneer Tikka Balti,1,10.95,5
6003,10/07/2017 20:49,Chicken Tikka Biryani,1,10.95,6
5997,09/07/2017 22:10,Persian Chicken Biryani,1,10.95,4
5985,09/07/2017 18:10,Chicken Tikka Biryani,1,10.95,3
5968,08/07/2017 19:41,Chicken Tikka Biryani,1,10.95,2
5968,08/07/2017 19:41,Lamb Tikka Biryani,1,10.95,2
5966,08/07/2017 19:26,Chicken Tikka Balti,1,10.95,6
5930,04/07/2017 19:04,Chicken Tikka Biryani,1,10.95,3
5918,03/07/2017 20:39,Lamb Tikka Balti,1,10.95,13
5903,02/07/2017 18:51,Lamb Tikka Biryani,1,10.95,10
5892,01/07/2017 19:03,Chicken Tikka Biryani,1,10.95,4
5876,30/06/2017 19:51,Chicken Tikka Balti,1,10.95,5
5868,30/06/2017 12:29,Prawn Biryani,2,10.95,6
5856,28/06/2017 21:06,Paneer Tikka Balti,1,10.95,3
5851,27/06/2017 21:52,Lamb Tikka Biryani,1,10.95,3
5845,27/06/2017 18:55,Chicken Tikka Biryani,1,10.95,3
5834,26/06/2017 18:38,Persian Chicken Biryani,1,10.95,1
5785,23/06/2017 18:35,Chicken Tikka Biryani,1,10.95,6
5781,23/06/2017 18:15,Chicken Tikka Balti,1,10.95,2
5781,23/06/2017 18:15,Persian Chicken Biryani,1,10.95,2
5732,16/06/2017 19:56,Lamb Tikka Biryani,1,10.95,2
5727,16/06/2017 17:40,Chicken Tikka Biryani,1,10.95,5
5718,14/06/2017 20:46,Lamb Tikka Biryani,1,10.95,3
5691,11/06/2017 18:24,Chicken Tikka Biryani,1,10.95,8
5686,10/06/2017 22:39,Paneer Tikka Balti,1,10.95,9
5679,10/06/2017 18:05,Chicken Tikka Balti,1,10.95,2
5679,10/06/2017 18:05,Persian Chicken Biryani,1,10.95,2
5622,04/06/2017 16:59,Lamb Tikka Biryani,1,10.95,2
5609,03/06/2017 18:55,Chicken Tikka Balti,1,10.95,8
5603,02/06/2017 20:36,Chicken Tikka Biryani,1,10.95,16
5592,02/06/2017 18:11,Persian Chicken Biryani,1,10.95,3
5569,30/05/2017 19:00,Chicken Tikka Balti,1,10.95,2
5569,30/05/2017 19:00,Persian Chicken Biryani,1,10.95,2
5540,27/05/2017 20:20,Lamb Tikka Biryani,1,10.95,4
5539,27/05/2017 20:10,Lamb Tikka Balti,1,10.95,7
5463,19/05/2017 18:19,Chicken Tikka Biryani,1,10.95,14
5437,15/05/2017 21:18,Lamb Tikka Biryani,1,10.95,10
5435,15/05/2017 18:30,Chicken Tikka Biryani,1,10.95,5
5434,15/05/2017 18:23,Chicken Tikka Biryani,1,10.95,5
